filename,total_entries,google/gemini-2.5-flash-preview,anthropic/claude-3-haiku,openai/gpt-4o-mini,majority
ex_2805.json,0,1,1,1,True
ex_3717.json,0,1,1,1,True
prev_ex_0.json,0,1,1,1,True
prev_ex_462.json,0,1,1,1,True
ex_2556.json,0,1,1,1,True
ex_1053.json,0,1,1,1,True
prev_ex_198.json,0,1,1,1,True
ex_650.json,0,1,1,1,True
ex_200.json,0,1,1,1,True
prev_ex_35.json,0,1,1,1,True
ex_345.json,0,1,1,1,True
ex_2690.json,0,1,1,1,True
ex_715.json,0,1,1,1,True
ex_1546.json,0,1,1,1,True
ex_1950.json,0,1,1,1,True
ex_1116.json,0,1,1,1,True
ex_979.json,0,1,1,1,True
ex_1679.json,0,1,1,1,True
ex_1229.json,0,1,1,1,True
prev_ex_161.json,0,1,1,1,True
ex_580.json,0,1,1,1,True
ex_2405.json,0,1,1,1,True
ex_2110.json,0,1,1,1,True
ex_996.json,0,1,1,1,True
prev_ex_474.json,0,1,1,1,True
ex_1946.json,0,1,1,1,True
ex_216.json,0,1,1,1,True
ex_2239.json,0,1,1,1,True
ex_703.json,0,1,1,1,True
prev_ex_248.json,0,1,1,1,True
ex_1803.json,0,1,1,1,True
ex_3994.json,0,1,1,1,True
ex_2686.json,0,1,1,1,True
ex_2002.json,0,1,1,1,True
ex_3613.json,0,1,1,1,True
prev_ex_136.json,0,1,1,1,True
ex_884.json,0,1,1,1,True
ex_492.json,0,1,1,1,True
ex_3756.json,0,1,1,1,True
ex_538.json,0,1,1,1,True
ex_2147.json,0,1,1,1,True
ex_1442.json,0,1,1,1,True
ex_36.json,0,1,1,1,True
ex_2794.json,0,1,1,1,True
ex_1911.json,0,1,1,1,True
ex_1854.json,0,1,1,1,True
ex_476.json,0,1,1,1,True
ex_1507.json,0,1,1,1,True
ex_2009.json,0,1,1,1,True
ex_925.json,0,1,1,1,True
ex_860.json,0,1,1,1,True
ex_1625.json,0,1,1,1,True
ex_2459.json,0,1,1,1,True
ex_3927.json,0,1,1,1,True
ex_163.json,0,1,1,1,True
ex_3862.json,0,1,1,1,True
ex_2320.json,0,1,1,1,True
prev_ex_490.json,0,1,1,1,True
ex_1672.json,0,1,1,1,True
ex_837.json,0,1,1,1,True
ex_3531.json,0,1,1,1,True
ex_1367.json,0,1,1,1,True
ex_1737.json,0,1,1,1,True
ex_2232.json,0,1,1,1,True
ex_2398.json,0,1,1,1,True
prev_ex_306.json,0,1,1,1,True
prev_ex_28.json,0,1,1,1,True
ex_85.json,0,1,1,1,True
ex_2377.json,0,1,1,1,True
ex_708.json,0,1,1,1,True
ex_1808.json,0,1,1,1,True
ex_358.json,0,1,1,1,True
ex_2048.json,0,1,1,1,True
ex_964.json,0,1,1,1,True
ex_1721.json,0,1,1,1,True
ex_1234.json,0,1,1,1,True
prev_ex_193.json,0,1,1,1,True
ex_122.json,0,1,1,1,True
prev_ex_310.json,0,1,1,1,True
ex_1058.json,0,1,1,1,True
ex_1408.json,0,1,1,1,True
ex_2731.json,0,1,1,1,True
ex_2224.json,0,1,1,1,True
ex_3966.json,0,1,1,1,True
ex_3989.json,0,1,1,1,True
ex_93.json,0,1,1,1,True
ex_1633.json,0,1,1,1,True
ex_3570.json,0,1,1,1,True
ex_175.json,0,1,1,1,True
ex_2789.json,0,1,1,1,True
ex_525.json,0,1,1,1,True
ex_2273.json,0,1,1,1,True
ex_2623.json,0,1,1,1,True
prev_ex_347.json,0,1,1,1,True
prev_ex_202.json,0,1,1,1,True
ex_3527.json,0,1,1,1,True
ex_749.json,0,1,1,1,True
ex_2571.json,0,1,1,1,True
ex_319.json,0,1,1,1,True
ex_2766.json,0,1,1,1,True
ex_2336.json,0,1,1,1,True
ex_2121.json,0,1,1,1,True
ex_3730.json,0,1,1,1,True
prev_ex_445.json,0,1,1,1,True
ex_1218.json,0,1,1,1,True
ex_1131.json,0,1,1,1,True
ex_3675.json,0,1,1,1,True
ex_2064.json,0,1,1,1,True
ex_2434.json,0,1,1,1,True
prev_ex_279.json,0,1,1,1,True
ex_1998.json,0,1,1,1,True
ex_362.json,0,1,1,1,True
ex_1074.json,0,1,1,1,True
ex_3767.json,0,1,1,1,True
prev_ex_107.json,0,1,1,1,True
ex_3858.json,0,1,1,1,True
ex_765.json,0,1,1,1,True
ex_3788.json,0,1,1,1,True
prev_ex_384.json,0,1,1,1,True
ex_1023.json,0,1,1,1,True
ex_270.json,0,1,1,1,True
ex_1189.json,0,1,1,1,True
prev_ex_45.json,0,1,1,1,True
ex_1.json,0,1,1,1,True
ex_2530.json,0,1,1,1,True
ex_2160.json,0,1,1,1,True
ex_620.json,0,1,1,1,True
prev_ex_111.json,0,1,1,1,True
prev_ex_404.json,0,1,1,1,True
ex_1259.json,0,1,1,1,True
ex_909.json,0,1,1,1,True
ex_1609.json,0,1,1,1,True
ex_2025.json,0,1,1,1,True
ex_1520.json,0,1,1,1,True
prev_ex_392.json,0,1,1,1,True
ex_773.json,0,1,1,1,True
prev_ex_238.json,0,1,1,1,True
ex_323.json,0,1,1,1,True
ex_1873.json,0,1,1,1,True
ex_289.json,0,1,1,1,True
ex_266.json,0,1,1,1,True
ex_2834.json,0,1,1,1,True
prev_ex_453.json,0,1,1,1,True
ex_2137.json,0,1,1,1,True
ex_118.json,0,1,1,1,True
ex_548.json,0,1,1,1,True
ex_2567.json,0,1,1,1,True
ex_2588.json,0,1,1,1,True
prev_ex_146.json,0,1,1,1,True
ex_2072.json,0,1,1,1,True
ex_3819.json,0,1,1,1,True
ex_1127.json,0,1,1,1,True
ex_1577.json,0,1,1,1,True
ex_1062.json,0,1,1,1,True
ex_1598.json,0,1,1,1,True
ex_46.json,0,1,1,1,True
ex_231.json,0,1,1,1,True
ex_2793.json,0,1,1,1,True
ex_1432.json,0,1,1,1,True
ex_616.json,0,1,1,1,True
ex_2269.json,0,1,1,1,True
ex_246.json,0,1,1,1,True
ex_31.json,0,1,1,1,True
prev_ex_73.json,0,1,1,1,True
ex_303.json,0,1,1,1,True
ex_1445.json,0,1,1,1,True
ex_1853.json,0,1,1,1,True
ex_929.json,0,1,1,1,True
ex_1500.json,0,1,1,1,True
ex_1783.json,0,1,1,1,True
ex_1629.json,0,1,1,1,True
ex_2510.json,0,1,1,1,True
ex_180.json,0,1,1,1,True
ex_2005.json,0,1,1,1,True
ex_2140.json,0,1,1,1,True
ex_1296.json,0,1,1,1,True
ex_2843.json,0,1,1,1,True
ex_1042.json,0,1,1,1,True
ex_66.json,0,1,1,1,True
ex_1412.json,0,1,1,1,True
prev_ex_24.json,0,1,1,1,True
ex_2394.json,0,1,1,1,True
ex_211.json,0,1,1,1,True
ex_641.json,0,1,1,1,True
ex_354.json,0,1,1,1,True
ex_3839.json,0,1,1,1,True
ex_1804.json,0,1,1,1,True
ex_2681.json,0,1,1,1,True
ex_3993.json,0,1,1,1,True
ex_89.json,0,1,1,1,True
ex_2052.json,0,1,1,1,True
ex_1107.json,0,1,1,1,True
ex_587.json,0,1,1,1,True
ex_3706.json,0,1,1,1,True
ex_1384.json,0,1,1,1,True
ex_2814.json,0,1,1,1,True
prev_ex_166.json,0,1,1,1,True
prev_ex_473.json,0,1,1,1,True
prev_ex_189.json,0,1,1,1,True
ex_1691.json,0,1,1,1,True
ex_991.json,0,1,1,1,True
ex_568.json,0,1,1,1,True
ex_2547.json,0,1,1,1,True
ex_657.json,0,1,1,1,True
ex_138.json,0,1,1,1,True
ex_2382.json,0,1,1,1,True
ex_1957.json,0,1,1,1,True
ex_3593.json,0,1,1,1,True
ex_207.json,0,1,1,1,True
prev_ex_32.json,0,1,1,1,True
ex_1541.json,0,1,1,1,True
ex_1054.json,0,1,1,1,True
prev_ex_259.json,0,1,1,1,True
ex_712.json,0,1,1,1,True
ex_342.json,0,1,1,1,True
ex_1238.json,0,1,1,1,True
ex_1812.json,0,1,1,1,True
ex_1392.json,0,1,1,1,True
ex_591.json,0,1,1,1,True
ex_2414.json,0,1,1,1,True
ex_2101.json,0,1,1,1,True
prev_ex_465.json,0,1,1,1,True
ex_987.json,0,1,1,1,True
ex_2802.json,0,1,1,1,True
ex_1003.json,0,1,1,1,True
ex_600.json,0,1,1,1,True
ex_1900.json,0,1,1,1,True
ex_3897.json,0,1,1,1,True
ex_27.json,0,1,1,1,True
ex_2290.json,0,1,1,1,True
ex_1516.json,0,1,1,1,True
ex_1146.json,0,1,1,1,True
ex_196.json,0,1,1,1,True
ex_2443.json,0,1,1,1,True
prev_ex_127.json,0,1,1,1,True
ex_895.json,0,1,1,1,True
prev_ex_432.json,0,1,1,1,True
ex_529.json,0,1,1,1,True
ex_1280.json,0,1,1,1,True
ex_2156.json,0,1,1,1,True
ex_2506.json,0,1,1,1,True
ex_483.json,0,1,1,1,True
ex_2711.json,0,1,1,1,True
ex_694.json,0,1,1,1,True
ex_3803.json,0,1,1,1,True
prev_ex_275.json,0,1,1,1,True
ex_2341.json,0,1,1,1,True
ex_3946.json,0,1,1,1,True
ex_1078.json,0,1,1,1,True
ex_3550.json,0,1,1,1,True
ex_2204.json,0,1,1,1,True
ex_1351.json,0,1,1,1,True
prev_ex_449.json,0,1,1,1,True
ex_552.json,0,1,1,1,True
ex_801.json,0,1,1,1,True
ex_2592.json,0,1,1,1,True
ex_2068.json,0,1,1,1,True
ex_417.json,0,1,1,1,True
ex_2438.json,0,1,1,1,True
ex_1214.json,0,1,1,1,True
prev_ex_388.json,0,1,1,1,True
ex_944.json,0,1,1,1,True
prev_ex_222.json,0,1,1,1,True
ex_2746.json,0,1,1,1,True
ex_2316.json,0,1,1,1,True
ex_3854.json,0,1,1,1,True
ex_293.json,0,1,1,1,True
ex_1869.json,0,1,1,1,True
ex_2603.json,0,1,1,1,True
ex_786.json,0,1,1,1,True
ex_1185.json,0,1,1,1,True
prev_ex_367.json,0,1,1,1,True
ex_2480.json,0,1,1,1,True
ex_155.json,0,1,1,1,True
ex_505.json,0,1,1,1,True
ex_1756.json,0,1,1,1,True
ex_3784.json,0,1,1,1,True
ex_1613.json,0,1,1,1,True
ex_2750.json,0,1,1,1,True
ex_3842.json,0,1,1,1,True
ex_1486.json,0,1,1,1,True
ex_285.json,0,1,1,1,True
ex_2300.json,0,1,1,1,True
ex_1039.json,0,1,1,1,True
ex_790.json,0,1,1,1,True
ex_2245.json,0,1,1,1,True
prev_ex_408.json,0,1,1,1,True
ex_1890.json,0,1,1,1,True
ex_456.json,0,1,1,1,True
ex_1310.json,0,1,1,1,True
ex_1740.json,0,1,1,1,True
ex_2029.json,0,1,1,1,True
ex_1605.json,0,1,1,1,True
ex_3792.json,0,1,1,1,True
ex_905.json,0,1,1,1,True
ex_3546.json,0,1,1,1,True
prev_ex_263.json,0,1,1,1,True
ex_1081.json,0,1,1,1,True
ex_1982.json,0,1,1,1,True
ex_728.json,0,1,1,1,True
ex_1828.json,0,1,1,1,True
ex_3815.json,0,1,1,1,True
ex_682.json,0,1,1,1,True
ex_378.json,0,1,1,1,True
ex_2091.json,0,1,1,1,True
ex_2642.json,0,1,1,1,True
ex_2838.json,0,1,1,1,True
ex_401.json,0,1,1,1,True
ex_2584.json,0,1,1,1,True
ex_2090.json,0,1,1,1,True
ex_1346.json,0,1,1,1,True
ex_1653.json,0,1,1,1,True
ex_1203.json,0,1,1,1,True
ex_400.json,0,1,1,1,True
ex_2585.json,0,1,1,1,True
ex_1080.json,0,1,1,1,True
ex_3547.json,0,1,1,1,True
prev_ex_262.json,0,1,1,1,True
ex_729.json,0,1,1,1,True
ex_3814.json,0,1,1,1,True
ex_2356.json,0,1,1,1,True
ex_379.json,0,1,1,1,True
ex_1829.json,0,1,1,1,True
ex_683.json,0,1,1,1,True
ex_2213.json,0,1,1,1,True
ex_396.json,0,1,1,1,True
ex_3951.json,0,1,1,1,True
ex_2643.json,0,1,1,1,True
prev_ex_327.json,0,1,1,1,True
ex_1741.json,0,1,1,1,True
ex_1311.json,0,1,1,1,True
prev_ex_409.json,0,1,1,1,True
ex_512.json,0,1,1,1,True
ex_457.json,0,1,1,1,True
ex_2028.json,0,1,1,1,True
ex_2478.json,0,1,1,1,True
ex_2182.json,0,1,1,1,True
ex_3639.json,0,1,1,1,True
ex_904.json,0,1,1,1,True
ex_3793.json,0,1,1,1,True
ex_1487.json,0,1,1,1,True
prev_ex_235.json,0,1,1,1,True
ex_1038.json,0,1,1,1,True
ex_791.json,0,1,1,1,True
ex_2244.json,0,1,1,1,True
ex_504.json,0,1,1,1,True
ex_857.json,0,1,1,1,True
ex_1242.json,0,1,1,1,True
ex_912.json,0,1,1,1,True
ex_2194.json,0,1,1,1,True
ex_3785.json,0,1,1,1,True
ex_441.json,0,1,1,1,True
ex_3506.json,0,1,1,1,True
prev_ex_223.json,0,1,1,1,True
ex_2747.json,0,1,1,1,True
ex_2317.json,0,1,1,1,True
ex_1868.json,0,1,1,1,True
ex_338.json,0,1,1,1,True
ex_2252.json,0,1,1,1,True
ex_1184.json,0,1,1,1,True
ex_2602.json,0,1,1,1,True
ex_800.json,0,1,1,1,True
prev_ex_366.json,0,1,1,1,True
ex_1700.json,0,1,1,1,True
ex_1350.json,0,1,1,1,True
ex_553.json,0,1,1,1,True
ex_2086.json,0,1,1,1,True
ex_1995.json,0,1,1,1,True
ex_2069.json,0,1,1,1,True
prev_ex_274.json,0,1,1,1,True
ex_695.json,0,1,1,1,True
prev_ex_331.json,0,1,1,1,True
ex_1079.json,0,1,1,1,True
ex_2655.json,0,1,1,1,True
ex_2205.json,0,1,1,1,True
ex_3603.json,0,1,1,1,True
ex_1794.json,0,1,1,1,True
ex_3746.json,0,1,1,1,True
prev_ex_433.json,0,1,1,1,True
ex_2157.json,0,1,1,1,True
ex_528.json,0,1,1,1,True
ex_178.json,0,1,1,1,True
ex_482.json,0,1,1,1,True
ex_2507.json,0,1,1,1,True
ex_1452.json,0,1,1,1,True
ex_26.json,0,1,1,1,True
ex_251.json,0,1,1,1,True
ex_1901.json,0,1,1,1,True
ex_601.json,0,1,1,1,True
ex_2784.json,0,1,1,1,True
ex_3896.json,0,1,1,1,True
ex_2291.json,0,1,1,1,True
ex_1844.json,0,1,1,1,True
ex_314.json,0,1,1,1,True
ex_3879.json,0,1,1,1,True
ex_1147.json,0,1,1,1,True
prev_ex_171.json,0,1,1,1,True
ex_1517.json,0,1,1,1,True
ex_3654.json,0,1,1,1,True
ex_1393.json,0,1,1,1,True
ex_2045.json,0,1,1,1,True
ex_2550.json,0,1,1,1,True
ex_2100.json,0,1,1,1,True
ex_2415.json,0,1,1,1,True
ex_2803.json,0,1,1,1,True
prev_ex_6.json,0,1,1,1,True
ex_3711.json,0,1,1,1,True
ex_2229.json,0,1,1,1,True
ex_3592.json,0,1,1,1,True
prev_ex_33.json,0,1,1,1,True
ex_1405.json,0,1,1,1,True
ex_1055.json,0,1,1,1,True
ex_1110.json,0,1,1,1,True
ex_2696.json,0,1,1,1,True
ex_1813.json,0,1,1,1,True
ex_2403.json,0,1,1,1,True
ex_3642.json,0,1,1,1,True
prev_ex_167.json,0,1,1,1,True
ex_3707.json,0,1,1,1,True
ex_990.json,0,1,1,1,True
ex_2116.json,0,1,1,1,True
ex_139.json,0,1,1,1,True
prev_ex_25.json,0,1,1,1,True
ex_3584.json,0,1,1,1,True
ex_1413.json,0,1,1,1,True
ex_1940.json,0,1,1,1,True
ex_2395.json,0,1,1,1,True
ex_67.json,0,1,1,1,True
ex_2680.json,0,1,1,1,True
ex_210.json,0,1,1,1,True
ex_705.json,0,1,1,1,True
ex_88.json,0,1,1,1,True
ex_1782.json,0,1,1,1,True
prev_ex_130.json,0,1,1,1,True
ex_2454.json,0,1,1,1,True
ex_1297.json,0,1,1,1,True
ex_2141.json,0,1,1,1,True
ex_2004.json,0,1,1,1,True
ex_3750.json,0,1,1,1,True
ex_3880.json,0,1,1,1,True
ex_2792.json,0,1,1,1,True
ex_617.json,0,1,1,1,True
ex_2268.json,0,1,1,1,True
ex_2638.json,0,1,1,1,True
ex_1444.json,0,1,1,1,True
ex_30.json,0,1,1,1,True
prev_ex_72.json,0,1,1,1,True
ex_1014.json,0,1,1,1,True
ex_1501.json,0,1,1,1,True
ex_3818.json,0,1,1,1,True
ex_1126.json,0,1,1,1,True
ex_752.json,0,1,1,1,True
ex_1825.json,0,1,1,1,True
prev_ex_219.json,0,1,1,1,True
ex_1852.json,0,1,1,1,True
ex_2136.json,0,1,1,1,True
ex_375.json,0,1,1,1,True
ex_2835.json,0,1,1,1,True
ex_2073.json,0,1,1,1,True
ex_3727.json,0,1,1,1,True
ex_1960.json,0,1,1,1,True
ex_2589.json,0,1,1,1,True
ex_2566.json,0,1,1,1,True
ex_2423.json,0,1,1,1,True
prev_ex_393.json,0,1,1,1,True
ex_288.json,0,1,1,1,True
ex_322.json,0,1,1,1,True
ex_772.json,0,1,1,1,True
ex_1171.json,0,1,1,1,True
prev_ex_239.json,0,1,1,1,True
ex_2248.json,0,1,1,1,True
ex_637.json,0,1,1,1,True
ex_1937.json,0,1,1,1,True
ex_2618.json,0,1,1,1,True
ex_2531.json,0,1,1,1,True
ex_3770.json,0,1,1,1,True
ex_1464.json,0,1,1,1,True
ex_908.json,0,1,1,1,True
ex_1258.json,0,1,1,1,True
ex_3635.json,0,1,1,1,True
ex_3859.json,0,1,1,1,True
ex_1167.json,0,1,1,1,True
ex_271.json,0,1,1,1,True
ex_1864.json,0,1,1,1,True
ex_0.json,0,1,1,1,True
ex_2177.json,0,1,1,1,True
ex_3766.json,0,1,1,1,True
ex_508.json,0,1,1,1,True
ex_2198.json,0,1,1,1,True
ex_2462.json,0,1,1,1,True
prev_ex_106.json,0,1,1,1,True
ex_363.json,0,1,1,1,True
ex_699.json,0,1,1,1,True
ex_1976.json,0,1,1,1,True
ex_2209.json,0,1,1,1,True
ex_676.json,0,1,1,1,True
ex_1075.json,0,1,1,1,True
ex_51.json,0,1,1,1,True
ex_2120.json,0,1,1,1,True
ex_3731.json,0,1,1,1,True
ex_2823.json,0,1,1,1,True
ex_1219.json,0,1,1,1,True
ex_1649.json,0,1,1,1,True
ex_3674.json,0,1,1,1,True
ex_3526.json,0,1,1,1,True
ex_2272.json,0,1,1,1,True
ex_3930.json,0,1,1,1,True
ex_748.json,0,1,1,1,True
prev_ex_203.json,0,1,1,1,True
ex_2767.json,0,1,1,1,True
ex_1848.json,0,1,1,1,True
ex_318.json,0,1,1,1,True
ex_1632.json,0,1,1,1,True
ex_932.json,0,1,1,1,True
ex_898.json,0,1,1,1,True
ex_461.json,0,1,1,1,True
ex_524.json,0,1,1,1,True
ex_877.json,0,1,1,1,True
prev_ex_311.json,0,1,1,1,True
ex_1409.json,0,1,1,1,True
ex_2730.json,0,1,1,1,True
ex_3967.json,0,1,1,1,True
ex_2675.json,0,1,1,1,True
ex_2360.json,0,1,1,1,True
ex_92.json,0,1,1,1,True
prev_ex_254.json,0,1,1,1,True
ex_3571.json,0,1,1,1,True
ex_1235.json,0,1,1,1,True
ex_436.json,0,1,1,1,True
prev_ex_468.json,0,1,1,1,True
ex_820.json,0,1,1,1,True
ex_1665.json,0,1,1,1,True
ex_1370.json,0,1,1,1,True
ex_123.json,0,1,1,1,True
ex_2399.json,0,1,1,1,True
prev_ex_307.json,0,1,1,1,True
ex_2233.json,0,1,1,1,True
ex_3567.json,0,1,1,1,True
prev_ex_29.json,0,1,1,1,True
prev_ex_242.json,0,1,1,1,True
ex_2376.json,0,1,1,1,True
ex_359.json,0,1,1,1,True
ex_1809.json,0,1,1,1,True
ex_1366.json,0,1,1,1,True
ex_1673.json,0,1,1,1,True
ex_3926.json,0,1,1,1,True
ex_1018.json,0,1,1,1,True
prev_ex_350.json,0,1,1,1,True
ex_2634.json,0,1,1,1,True
ex_3863.json,0,1,1,1,True
ex_2321.json,0,1,1,1,True
ex_477.json,0,1,1,1,True
ex_3619.json,0,1,1,1,True
ex_1624.json,0,1,1,1,True
ex_1274.json,0,1,1,1,True
ex_924.json,0,1,1,1,True
ex_162.json,0,1,1,1,True
ex_498.json,0,1,1,1,True
