example_id,original_answer,num_context_statements,num_reasoning_steps,conclusion,num_unique_predicates,edit_id,edit_number,modification_type,edit_answer,removed_facts,removed_rules,added_facts,added_rules,qwen3-235b-a22b-2507_verified,gemini-2.5-flash_verified,gpt-5-mini_verified
561,True,17,8,Milani inspires global connection.,17,5,6,INVARIANT,False,0,0,5,1,False,True,True
561,True,17,8,Milani inspires global connection.,17,6,7,FLIP,True,1,1,1,0,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,0,1,FLIP,False,1,0,1,0,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,1,2,INVARIANT,False,0,2,1,2,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,2,3,FLIP,True,0,1,0,1,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,3,4,FLIP,False,0,1,0,1,False,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,4,5,INVARIANT,False,0,0,1,1,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,5,6,INVARIANT,False,0,0,1,0,True,True,True
562,True,14,7,"Jonathan is passionate about nature, dedicated to research and contributes to conservation.",14,6,7,FLIP,True,2,2,0,1,True,True,True
563,True,10,6,Melina achieves professional success.,10,0,1,INVARIANT,True,0,0,1,1,True,True,True
563,True,10,6,Melina achieves professional success.,10,1,2,FLIP,False,0,1,0,1,True,True,True
563,True,10,6,Melina achieves professional success.,10,2,3,FLIP,True,1,0,1,0,True,True,True
563,True,10,6,Melina achieves professional success.,10,3,4,INVARIANT,True,0,0,1,1,True,True,True
563,True,10,6,Melina achieves professional success.,10,4,5,INVARIANT,True,0,1,1,1,True,True,True
563,True,10,6,Melina achieves professional success.,10,5,6,FLIP,False,0,2,0,2,True,True,True
563,True,10,6,Melina achieves professional success.,10,6,7,FLIP,True,0,3,2,0,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,0,1,INVARIANT,False,0,1,3,0,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,1,2,FLIP,True,1,0,0,1,False,True,True
564,False,13,8,Charlotte seeks thrills.,14,2,3,INVARIANT,True,0,1,0,1,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,3,4,FLIP,False,2,1,3,0,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,4,5,INVARIANT,False,0,1,2,1,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,5,6,INVARIANT,False,0,0,2,2,True,True,True
564,False,13,8,Charlotte seeks thrills.,14,6,7,INVARIANT,False,0,1,1,2,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,0,1,INVARIANT,True,0,0,0,1,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,1,2,INVARIANT,True,0,0,0,3,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,2,3,INVARIANT,True,0,0,0,1,False,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,3,4,FLIP,False,0,1,0,1,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,4,5,INVARIANT,False,0,0,1,3,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,5,6,FLIP,True,1,1,0,1,True,True,True
565,True,18,9,"If Lance is dedicated to research, then he will make a groundbreaking discovery and earn recognition.",18,6,7,FLIP,False,0,1,0,1,False,True,True
566,False,11,6,Benedict does not earn respect.,11,0,1,FLIP,True,0,1,0,1,False,True,True
566,False,11,6,Benedict does not earn respect.,11,1,2,INVARIANT,True,0,0,2,0,True,True,True
566,False,11,6,Benedict does not earn respect.,11,2,3,FLIP,False,0,1,0,1,True,True,True
566,False,11,6,Benedict does not earn respect.,11,3,4,FLIP,True,1,1,0,2,True,True,True
566,False,11,6,Benedict does not earn respect.,11,4,5,FLIP,False,0,1,1,0,True,True,True
566,False,11,6,Benedict does not earn respect.,11,5,6,INVARIANT,False,0,1,3,1,True,True,True
566,False,11,6,Benedict does not earn respect.,11,6,7,INVARIANT,False,0,0,1,1,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,0,1,FLIP,False,1,0,1,0,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,1,2,INVARIANT,False,1,0,1,1,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,2,3,INVARIANT,False,0,2,1,2,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,3,4,INVARIANT,False,0,1,1,1,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,4,5,FLIP,True,1,1,0,1,True,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,5,6,INVARIANT,True,0,1,2,1,False,True,True
567,True,15,9,Priscilla is a skilled surgeon.,16,6,7,FLIP,False,1,0,1,1,False,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,0,1,FLIP,False,0,0,0,1,True,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,1,2,FLIP,True,0,1,1,0,True,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,2,3,INVARIANT,True,0,1,1,1,True,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,3,4,INVARIANT,True,0,1,3,1,True,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,4,5,INVARIANT,True,0,2,3,3,False,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,5,6,FLIP,False,1,1,0,1,True,True,True
568,True,14,7,"Lacey cares about others, supports education, and empowers communities through her philanthropic work.",14,6,7,INVARIANT,False,0,2,1,2,False,True,True
569,False,15,9,Hector does not engage in controversy.,15,0,1,FLIP,True,0,1,1,1,True,True,True
569,False,15,9,Hector does not engage in controversy.,15,1,2,FLIP,False,1,1,1,1,False,True,True
569,False,15,9,Hector does not engage in controversy.,15,2,3,INVARIANT,False,0,0,1,0,True,True,True
569,False,15,9,Hector does not engage in controversy.,15,3,4,FLIP,True,1,0,0,1,True,True,True
569,False,15,9,Hector does not engage in controversy.,15,4,5,INVARIANT,True,0,0,3,1,True,True,True
569,False,15,9,Hector does not engage in controversy.,15,5,6,INVARIANT,True,0,0,0,1,True,True,True
569,False,15,9,Hector does not engage in controversy.,15,6,7,FLIP,False,2,0,0,1,False,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,0,1,INVARIANT,False,0,0,2,1,True,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,1,2,FLIP,True,0,1,0,1,False,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,2,3,FLIP,False,0,1,0,1,True,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,3,4,FLIP,True,0,1,0,1,True,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,4,5,INVARIANT,True,0,0,2,1,False,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,5,6,INVARIANT,True,0,1,1,1,True,True,True
570,False,10,6,Kamilah is unfamiliar with Coronilla.,10,6,7,INVARIANT,True,0,0,0,1,False,True,True
571,True,10,6,Charli is creative.,10,0,1,FLIP,False,1,0,1,0,True,True,True
571,True,10,6,Charli is creative.,10,1,2,FLIP,True,1,0,0,1,True,True,True
571,True,10,6,Charli is creative.,10,2,3,INVARIANT,True,0,1,1,2,False,True,True
571,True,10,6,Charli is creative.,10,3,4,INVARIANT,True,0,0,3,0,True,True,True
571,True,10,6,Charli is creative.,10,4,5,INVARIANT,True,0,0,0,1,True,True,True
571,True,10,6,Charli is creative.,10,5,6,FLIP,False,0,1,0,1,True,True,True
571,True,10,6,Charli is creative.,10,6,7,INVARIANT,False,0,1,1,2,False,True,True
572,False,12,7,Darling has a reinforced frame.,12,0,1,INVARIANT,False,0,4,2,6,True,True,True
572,False,12,7,Darling has a reinforced frame.,12,1,2,INVARIANT,False,0,0,3,3,True,True,True
572,False,12,7,Darling has a reinforced frame.,12,2,3,FLIP,True,6,13,0,1,False,True,True
572,False,12,7,Darling has a reinforced frame.,12,3,4,FLIP,False,0,1,1,0,True,True,True
572,False,12,7,Darling has a reinforced frame.,12,4,5,FLIP,True,1,0,1,0,True,True,True
572,False,12,7,Darling has a reinforced frame.,12,5,6,INVARIANT,True,0,1,1,1,True,True,True
572,False,12,7,Darling has a reinforced frame.,12,6,7,FLIP,False,2,0,0,1,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,0,1,INVARIANT,True,0,0,2,1,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,1,2,INVARIANT,True,0,0,2,0,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,2,3,INVARIANT,True,0,0,3,1,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,3,4,FLIP,False,1,1,1,1,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,4,5,INVARIANT,False,0,0,1,0,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,5,6,INVARIANT,False,0,0,1,2,True,True,True
573,True,13,8,Armando can mesmerize audiences.,13,6,7,INVARIANT,False,0,0,1,1,True,True,True
574,True,13,7,Cielo does not travel extensively.,13,0,1,FLIP,False,0,2,0,2,True,True,True
574,True,13,7,Cielo does not travel extensively.,13,1,2,FLIP,True,0,1,0,1,True,True,True
574,True,13,7,Cielo does not travel extensively.,13,2,3,FLIP,False,0,1,0,1,False,True,True
574,True,13,7,Cielo does not travel extensively.,13,3,4,FLIP,True,0,1,0,2,True,True,True
574,True,13,7,Cielo does not travel extensively.,13,4,5,FLIP,False,0,1,0,1,False,True,True
574,True,13,7,Cielo does not travel extensively.,13,5,6,INVARIANT,False,0,0,1,2,True,True,True
574,True,13,7,Cielo does not travel extensively.,13,6,7,INVARIANT,False,0,0,1,1,True,True,True
575,True,10,6,Bailey is resilient.,10,0,1,INVARIANT,True,0,0,1,0,True,True,True
575,True,10,6,Bailey is resilient.,10,1,2,INVARIANT,True,0,0,4,0,True,True,True
575,True,10,6,Bailey is resilient.,10,2,3,INVARIANT,True,0,2,3,2,True,True,True
575,True,10,6,Bailey is resilient.,10,3,4,FLIP,False,1,1,0,1,True,True,True
575,True,10,6,Bailey is resilient.,10,4,5,FLIP,True,0,1,0,1,True,True,True
575,True,10,6,Bailey is resilient.,10,5,6,FLIP,False,0,1,0,1,True,True,True
575,True,10,6,Bailey is resilient.,10,6,7,FLIP,True,0,1,0,1,True,True,True
576,False,12,8,Promise is not selfish.,12,0,1,INVARIANT,False,0,0,0,5,True,True,True
576,False,12,8,Promise is not selfish.,12,1,2,INVARIANT,False,0,0,1,1,True,True,True
576,False,12,8,Promise is not selfish.,12,2,3,INVARIANT,False,0,0,4,0,False,True,True
576,False,12,8,Promise is not selfish.,12,3,4,INVARIANT,False,0,0,1,0,True,True,True
576,False,12,8,Promise is not selfish.,12,4,5,FLIP,True,1,1,0,1,False,True,True
576,False,12,8,Promise is not selfish.,12,5,6,INVARIANT,True,0,0,3,0,True,True,True
576,False,12,8,Promise is not selfish.,12,6,7,FLIP,False,0,1,0,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,0,1,FLIP,True,0,1,2,1,False,True,True
577,False,13,7,Dennis is obsessive.,14,1,2,FLIP,False,1,0,0,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,2,3,FLIP,True,0,1,1,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,3,4,FLIP,False,0,2,0,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,4,5,FLIP,True,1,1,1,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,5,6,FLIP,False,0,1,0,1,True,True,True
577,False,13,7,Dennis is obsessive.,14,6,7,FLIP,True,0,2,0,1,False,True,True
578,False,12,7,Promise faces challenges.,12,0,1,INVARIANT,False,0,0,6,1,True,True,True
578,False,12,7,Promise faces challenges.,12,1,2,INVARIANT,False,0,0,1,0,True,True,True
578,False,12,7,Promise faces challenges.,12,2,3,INVARIANT,False,0,0,1,0,True,True,True
578,False,12,7,Promise faces challenges.,12,3,4,INVARIANT,False,0,0,0,1,True,True,True
578,False,12,7,Promise faces challenges.,12,4,5,INVARIANT,False,0,1,1,0,True,True,True
578,False,12,7,Promise faces challenges.,12,5,6,FLIP,True,1,1,0,1,True,True,True
578,False,12,7,Promise faces challenges.,12,6,7,FLIP,False,0,1,0,1,False,True,True
579,False,12,6,Aziel is not imaginative.,12,0,1,FLIP,True,0,1,2,1,True,True,True
579,False,12,6,Aziel is not imaginative.,12,1,2,FLIP,False,1,1,0,1,True,True,True
579,False,12,6,Aziel is not imaginative.,12,2,3,FLIP,True,0,2,0,2,True,True,True
579,False,12,6,Aziel is not imaginative.,12,3,4,FLIP,False,1,0,1,0,True,True,False
579,False,12,6,Aziel is not imaginative.,12,4,5,INVARIANT,False,0,1,1,0,True,True,True
579,False,12,6,Aziel is not imaginative.,12,5,6,FLIP,True,1,2,0,2,True,True,True
579,False,12,6,Aziel is not imaginative.,12,6,7,INVARIANT,True,0,0,1,1,True,True,True
580,False,10,6,Angelique is arrogant.,10,0,1,FLIP,True,0,1,0,1,False,True,True
580,False,10,6,Angelique is arrogant.,10,1,2,FLIP,False,0,1,1,0,True,True,True
580,False,10,6,Angelique is arrogant.,10,2,3,INVARIANT,False,0,0,4,0,True,True,True
580,False,10,6,Angelique is arrogant.,10,3,4,INVARIANT,False,0,2,2,2,True,True,True
580,False,10,6,Angelique is arrogant.,10,4,5,INVARIANT,False,0,0,1,2,True,True,True
580,False,10,6,Angelique is arrogant.,10,5,6,FLIP,True,2,0,1,0,True,True,True
580,False,10,6,Angelique is arrogant.,10,6,7,INVARIANT,True,0,0,5,0,True,True,True
581,False,15,9,Mark tries new experiences.,15,0,1,INVARIANT,False,0,1,5,2,True,True,True
581,False,15,9,Mark tries new experiences.,15,1,2,FLIP,True,0,1,0,1,True,True,True
581,False,15,9,Mark tries new experiences.,15,2,3,INVARIANT,True,0,1,3,1,False,True,True
581,False,15,9,Mark tries new experiences.,15,3,4,INVARIANT,True,0,0,1,1,True,True,True
581,False,15,9,Mark tries new experiences.,15,4,5,INVARIANT,True,0,0,1,1,True,True,True
581,False,15,9,Mark tries new experiences.,15,5,6,INVARIANT,True,0,0,0,1,True,True,True
581,False,15,9,Mark tries new experiences.,15,6,7,FLIP,False,3,1,1,1,False,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,0,1,INVARIANT,False,0,1,0,2,True,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,1,2,FLIP,True,0,1,0,3,False,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,2,3,INVARIANT,True,0,0,1,2,False,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,3,4,FLIP,False,0,1,1,0,True,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,4,5,FLIP,True,0,1,1,0,False,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,5,6,INVARIANT,True,0,0,0,1,True,True,True
582,False,11,6,Scarlet does not possess creative potential.,12,6,7,INVARIANT,True,0,0,1,0,False,True,True
583,False,14,8,Juniper is inspired.,14,0,1,INVARIANT,False,0,0,1,2,False,True,True
583,False,14,8,Juniper is inspired.,14,1,2,INVARIANT,False,0,0,1,2,True,True,True
583,False,14,8,Juniper is inspired.,14,2,3,FLIP,True,1,0,0,1,True,True,True
583,False,14,8,Juniper is inspired.,14,3,4,INVARIANT,True,0,1,1,2,True,True,True
583,False,14,8,Juniper is inspired.,14,4,5,INVARIANT,True,0,2,1,5,True,True,True
583,False,14,8,Juniper is inspired.,14,5,6,INVARIANT,True,0,0,1,1,True,True,True
583,False,14,8,Juniper is inspired.,14,6,7,FLIP,False,1,0,1,1,False,True,True
584,True,13,8,Porter is creative.,13,0,1,INVARIANT,True,0,0,0,3,False,True,True
584,True,13,8,Porter is creative.,13,1,2,INVARIANT,True,0,0,1,0,True,True,True
584,True,13,8,Porter is creative.,13,2,3,INVARIANT,True,0,1,0,1,True,True,True
584,True,13,8,Porter is creative.,13,3,4,INVARIANT,True,0,0,2,0,True,True,True
584,True,13,8,Porter is creative.,13,4,5,FLIP,False,1,1,0,2,False,True,True
584,True,13,8,Porter is creative.,13,5,6,INVARIANT,False,0,0,3,2,False,True,True
584,True,13,8,Porter is creative.,13,6,7,INVARIANT,False,0,0,1,2,False,True,True
585,True,16,8,Erick does not discover inspiration.,17,0,1,INVARIANT,True,0,0,3,0,True,True,True
585,True,16,8,Erick does not discover inspiration.,17,1,2,FLIP,False,0,1,0,1,True,True,True
585,True,16,8,Erick does not discover inspiration.,17,2,3,INVARIANT,False,0,1,0,4,False,True,True
585,True,16,8,Erick does not discover inspiration.,17,3,4,INVARIANT,False,0,1,0,1,True,True,True
585,True,16,8,Erick does not discover inspiration.,17,4,5,FLIP,True,1,3,0,1,True,True,True
585,True,16,8,Erick does not discover inspiration.,17,5,6,FLIP,False,0,1,0,1,True,True,True
585,True,16,8,Erick does not discover inspiration.,17,6,7,INVARIANT,False,0,0,1,3,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,0,1,FLIP,False,1,0,2,0,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,1,2,INVARIANT,False,0,2,2,2,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,2,3,INVARIANT,False,0,0,0,1,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,3,4,INVARIANT,False,0,0,0,1,False,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,4,5,INVARIANT,False,0,0,1,1,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,5,6,INVARIANT,False,0,1,1,0,True,True,True
586,Uncertain,16,9,Sariah is not caring for others.,16,6,7,FLIP,True,1,0,1,1,False,True,True
587,True,11,7,Leonel is not an audience member.,13,0,1,FLIP,False,0,1,1,0,True,True,True
587,True,11,7,Leonel is not an audience member.,13,1,2,FLIP,True,1,0,0,1,True,True,True
587,True,11,7,Leonel is not an audience member.,13,2,3,INVARIANT,True,0,0,5,1,True,True,True
587,True,11,7,Leonel is not an audience member.,13,3,4,INVARIANT,True,0,0,1,0,True,True,True
587,True,11,7,Leonel is not an audience member.,13,4,5,INVARIANT,True,0,0,2,2,False,True,True
587,True,11,7,Leonel is not an audience member.,13,5,6,FLIP,False,2,2,0,0,True,True,True
587,True,11,7,Leonel is not an audience member.,13,6,7,FLIP,True,1,1,1,0,True,True,True
588,False,12,7,Dillon is not a homebody.,13,0,1,FLIP,True,0,1,0,1,True,True,True
588,False,12,7,Dillon is not a homebody.,13,1,2,FLIP,False,0,1,0,2,True,True,True
588,False,12,7,Dillon is not a homebody.,13,2,3,INVARIANT,False,0,2,4,4,True,True,True
588,False,12,7,Dillon is not a homebody.,13,3,4,INVARIANT,False,0,0,1,0,True,True,True
588,False,12,7,Dillon is not a homebody.,13,4,5,FLIP,True,0,1,1,0,True,True,True
588,False,12,7,Dillon is not a homebody.,13,5,6,INVARIANT,True,0,0,3,0,False,True,True
588,False,12,7,Dillon is not a homebody.,13,6,7,FLIP,False,2,0,1,0,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,0,1,FLIP,True,1,0,0,1,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,1,2,INVARIANT,True,0,1,5,1,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,2,3,FLIP,False,0,1,0,1,False,True,True
589,False,16,8,Ameer is motivated to learn.,17,3,4,FLIP,True,0,2,0,1,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,4,5,FLIP,False,1,1,0,1,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,5,6,INVARIANT,False,0,0,0,1,True,True,True
589,False,16,8,Ameer is motivated to learn.,17,6,7,INVARIANT,False,0,0,0,2,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,0,1,INVARIANT,False,0,3,2,3,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,1,2,INVARIANT,False,0,1,1,1,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,2,3,INVARIANT,False,0,0,3,1,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,3,4,FLIP,True,2,0,1,1,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,4,5,FLIP,False,1,0,1,0,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,5,6,INVARIANT,False,0,0,0,3,True,True,True
590,False,11,7,"If Superman has super strength or has allies (or both), then he can save humanity.",12,6,7,INVARIANT,False,0,1,0,3,True,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,0,1,INVARIANT,False,0,0,2,2,False,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,1,2,FLIP,True,0,2,2,0,True,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,2,3,INVARIANT,True,0,1,2,2,True,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,3,4,FLIP,False,1,0,0,1,False,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,4,5,INVARIANT,False,0,2,0,1,True,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,5,6,INVARIANT,False,1,0,3,0,False,True,True
591,False,12,7,Dr. Elyse Taylor develops innovative methods.,12,6,7,INVARIANT,False,0,0,0,1,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,0,1,FLIP,True,1,0,1,1,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,1,2,FLIP,False,1,1,3,0,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,2,3,INVARIANT,False,0,0,0,1,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,3,4,INVARIANT,False,0,0,0,3,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,4,5,FLIP,True,1,0,0,2,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,5,6,INVARIANT,True,0,0,0,1,True,True,True
592,False,14,8,Kieran is knowledgeable.,15,6,7,INVARIANT,True,0,0,1,2,True,True,True
593,False,13,7,Charming is not unskilled with tools.,12,0,1,FLIP,True,0,1,0,2,True,True,True
593,False,13,7,Charming is not unskilled with tools.,12,1,2,INVARIANT,True,0,1,2,2,False,True,True
593,False,13,7,Charming is not unskilled with tools.,12,2,3,FLIP,False,0,1,0,1,True,True,True
593,False,13,7,Charming is not unskilled with tools.,12,3,4,FLIP,True,0,1,0,1,True,True,True
593,False,13,7,Charming is not unskilled with tools.,12,4,5,INVARIANT,True,0,0,0,1,False,True,True
593,False,13,7,Charming is not unskilled with tools.,12,5,6,FLIP,False,0,1,0,1,True,True,True
593,False,13,7,Charming is not unskilled with tools.,12,6,7,FLIP,True,0,1,0,1,True,True,True
594,False,16,9,Bruce contributes to conservation.,17,0,1,FLIP,True,1,0,2,0,True,True,True
594,False,16,9,Bruce contributes to conservation.,17,1,2,FLIP,False,0,1,0,1,False,True,True
594,False,16,9,Bruce contributes to conservation.,17,2,3,INVARIANT,False,0,0,3,0,False,True,True
594,False,16,9,Bruce contributes to conservation.,17,3,4,FLIP,True,0,2,2,1,True,True,True
594,False,16,9,Bruce contributes to conservation.,17,4,5,FLIP,False,0,1,0,1,False,True,True
594,False,16,9,Bruce contributes to conservation.,17,5,6,FLIP,True,0,1,0,1,True,True,True
594,False,16,9,Bruce contributes to conservation.,17,6,7,INVARIANT,True,0,0,1,0,True,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,0,1,FLIP,True,0,1,0,1,False,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,1,2,INVARIANT,True,0,0,4,4,False,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,2,3,INVARIANT,True,0,0,0,1,True,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,3,4,FLIP,False,1,1,0,1,False,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,4,5,INVARIANT,False,0,1,0,0,True,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,5,6,INVARIANT,False,0,1,1,2,True,True,True
595,False,14,8,"Raphael thrives, or he is deep-rooted and provides shelter.",15,6,7,FLIP,True,1,1,1,0,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,0,1,INVARIANT,True,0,1,0,0,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,1,2,INVARIANT,True,0,0,0,0,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,2,3,INVARIANT,True,0,0,6,0,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,3,4,INVARIANT,True,0,2,1,2,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,4,5,FLIP,False,2,0,1,0,True,True,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,5,6,INVARIANT,False,0,1,4,4,True,False,True
596,True,13,7,"Kaiden expresses himself authentically, values individuality, and channels his emotions into music.",13,6,7,FLIP,True,2,2,0,3,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,0,1,INVARIANT,False,0,2,2,2,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,1,2,INVARIANT,False,0,1,5,2,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,2,3,INVARIANT,False,0,0,1,0,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,3,4,FLIP,True,6,1,5,0,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,4,5,FLIP,False,1,0,0,1,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,5,6,FLIP,True,0,1,0,1,True,True,True
597,False,12,7,Vivian is not an artist who uses traditional techniques.,12,6,7,FLIP,False,0,1,1,0,True,True,True
598,True,11,7,Briella is not a nature lover.,12,0,1,FLIP,False,0,1,0,1,False,True,True
598,True,11,7,Briella is not a nature lover.,12,1,2,INVARIANT,False,0,1,3,2,True,True,True
598,True,11,7,Briella is not a nature lover.,12,2,3,FLIP,True,1,1,0,1,True,True,True
598,True,11,7,Briella is not a nature lover.,12,3,4,INVARIANT,True,0,0,2,2,True,True,True
598,True,11,7,Briella is not a nature lover.,12,4,5,INVARIANT,True,0,0,1,0,True,True,True
598,True,11,7,Briella is not a nature lover.,12,5,6,FLIP,False,0,1,0,1,True,True,True
598,True,11,7,Briella is not a nature lover.,12,6,7,INVARIANT,False,0,0,1,0,True,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,0,1,FLIP,True,0,1,1,1,True,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,1,2,FLIP,False,1,0,0,1,False,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,2,3,FLIP,True,1,0,1,1,True,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,3,4,INVARIANT,True,1,1,1,1,True,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,4,5,FLIP,False,2,0,2,0,True,True,True
599,False,13,9,"If Mckenzie studies rare plants, then she contributes to conservation efforts.",13,5,6,INVARIANT,False,0,1,4,1,True,True,True
